row_id,order_id,customer_id,ship_date,days_until_shipment,ship_mode,product_id,quantity_ordered_new,discount,sales,profit,shipping_cost,location_id
152,962,559,2015-05-07,2,Delivery Truck,327,68,0.08,4649.85,-1069.72,60.0,484
23557,91122,560,2015-05-26,1,Regular Air,600,9,0.06,42.46,-45.64,2.39,485
23558,91122,560,2015-05-27,2,Regular Air,601,12,0.1,314.06,204.49,8.23,485
21462,91123,560,2015-06-06,2,Regular Air,475,1,0.0,1009.99,-1455.9972,13.99,485
21463,91123,560,2015-06-05,1,Express Air,593,13,0.05,92.16,-22.56,5.14,485
4321,30785,561,2015-01-05,2,Regular Air,342,8,0.03,63.78,-35.04,8.73,486
4322,30785,561,2015-01-06,3,Regular Air,602,46,0.07,451.61,149.53,1.09,486
18219,87033,562,2015-06-07,2,Regular Air,603,1,0.02,10.72,-6.835,8.74,487
18217,87033,563,2015-06-07,2,Express Air,59,15,0.06,10180.01,7024.206899999999,24.49,324
23265,87031,564,2015-01-12,4,Regular Air,24,7,0.02,42.44,-137.494,8.49,321
21918,87029,565,2015-05-05,0,Regular Air,604,15,0.05,462.57,308.67,9.18,345
21102,87030,566,2015-06-17,2,Regular Air,605,19,0.04,125.37,-223.944,9.54,488
18220,87033,567,2015-06-07,2,Regular Air,606,11,0.02,190.85,36.495,4.96,489
18221,87033,568,2015-06-06,1,Regular Air,299,12,0.07,370.68,255.7692,8.74,490
18218,87033,569,2015-06-08,3,Delivery Truck,481,6,0.04,7303.05,2639.01,14.7,298
20255,87451,570,2015-03-31,2,Regular Air,607,5,0.05,149.67,103.2723,3.3,324
23777,88657,571,2015-04-21,0,Express Air,604,3,0.05,95.57,61.47,9.18,491
23778,88657,571,2015-04-28,7,Regular Air,608,9,0.05,214.48,18.27,8.99,491
23780,88657,571,2015-04-25,4,Delivery Truck,175,8,0.04,1790.1,-513.79042,110.2,491
22204,88658,571,2015-06-07,3,Regular Air,609,20,0.09,110.68,35.805,1.67,491
24525,88656,572,2015-04-11,7,Regular Air,394,12,0.0,385.45,265.9605,0.99,492
19840,86465,573,2015-03-25,3,Delivery Truck,7,11,0.03,1828.22,1261.4718,30.0,493
23161,86466,573,2015-04-10,2,Regular Air,567,7,0.07,29.77,-59.96376,5.26,493
23162,86466,573,2015-04-08,0,Regular Air,380,12,0.07,147.19,89.4148,2.85,493
7096,50656,574,2015-04-26,1,Delivery Truck,546,56,0.01,29718.53,4260.112,56.0,494
7098,50656,574,2015-04-26,1,Regular Air,610,27,0.1,197.48,-25.14,3.68,494
19859,87382,575,2015-03-26,5,Regular Air,611,7,0.05,42.02,-50.75,5.3,495
20849,87383,576,2015-04-06,1,Regular Air,56,22,0.07,3705.14,2225.07612,4.2,496
20850,87383,577,2015-04-06,1,Delivery Truck,297,3,0.01,945.36,-338.180832,18.06,497
19971,86119,578,2015-01-24,0,Express Air,612,1,0.02,68.45,-25.76,13.66,498
6585,46884,579,2015-01-19,2,Regular Air,613,18,0.1,130.11,16.12,1.39,499
6586,46884,579,2015-01-19,2,Regular Air,614,3,0.0,337.34,-815.9007999999999,2.5,499
6587,46884,579,2015-01-18,1,Regular Air,264,25,0.1,280.43,15.808,2.36,499
4788,34017,579,2015-03-23,0,Express Air,197,20,0.05,103.39,29.17,0.71,499
4789,34017,579,2015-03-25,2,Regular Air,571,28,0.01,435.39,-48.97,7.69,499
7452,53153,579,2015-03-24,1,Regular Air,540,53,0.1,1051.52,84.05,3.99,499
18720,88814,580,2015-06-12,1,Regular Air,615,5,0.01,203.29,-30.808,4.0,483
22904,88815,581,2015-05-05,1,Regular Air,276,26,0.05,759.88,524.3172,5.99,500
19525,86486,582,2015-02-26,2,Regular Air,616,4,0.01,599.03,-321.51,35.0,385
18400,87831,583,2015-04-04,2,Regular Air,617,4,0.04,356.92,246.2748,0.99,501
18401,87831,583,2015-04-04,2,Express Air,618,3,0.09,136.16,93.9504,5.86,501
21114,89147,584,2015-04-05,1,Regular Air,619,2,0.0,17.64,-66.17099999999999,11.51,502
23299,90624,585,2015-05-06,2,Regular Air,620,21,0.09,74.23,51.2187,0.5,503
23298,90624,586,2015-05-04,0,Regular Air,604,20,0.01,627.19,380.468,9.18,384
18898,89240,587,2015-05-30,2,Regular Air,621,1,0.07,57.84,-41.77,4.5,504
18899,89240,587,2015-05-30,2,Regular Air,507,15,0.0,1425.71,-1014.11,56.2,504
19819,89018,588,2015-04-24,2,Regular Air,330,8,0.05,821.17,566.6072999999999,7.18,357
18790,89019,588,2015-06-02,1,Regular Air,265,12,0.03,194.08,-57.56,8.78,357
24278,89017,589,2015-04-15,2,Regular Air,622,7,0.02,237.77,164.0613,1.99,360
4949,35200,590,2015-02-07,2,Regular Air,623,15,0.08,150.24,-102.93,12.52,505
3323,23751,590,2015-03-19,1,Delivery Truck,624,44,0.01,10364.36,1049.03,64.66,505
21630,90724,591,2015-04-24,2,Regular Air,376,11,0.08,241.97,105.7,5.53,506
21629,90724,592,2015-04-22,0,Regular Air,625,4,0.02,120.81,-21.06,6.64,496
26156,90725,593,2015-05-30,2,Regular Air,626,7,0.03,41.4,-5.08,2.27,507
24122,91228,594,2015-01-15,3,Delivery Truck,116,11,0.03,3902.09,2692.4421,30.0,508
24123,91228,594,2015-01-14,2,Regular Air,627,8,0.04,14.18,2.0672,1.0,508
22787,87552,595,2015-01-11,1,Regular Air,628,8,0.0,43.94,-159.3028,5.14,509
23350,87553,596,2015-01-22,1,Regular Air,352,9,0.02,43.31,29.8839,0.5,509
24044,89743,597,2015-06-02,1,Express Air,143,2,0.05,12.16,-2.376,0.7,510
24045,89743,597,2015-06-02,1,Express Air,629,3,0.04,147.56,-18.3216,1.25,510
1529,11013,598,2015-04-18,1,Regular Air,470,2,0.01,226.88,-582.6479999999999,8.99,406
25599,91492,599,2015-03-04,2,Express Air,464,12,0.0,107.51,74.1819,1.99,511
18694,87632,600,2015-05-09,0,Regular Air,342,9,0.05,59.79,-120.59,8.73,511
20314,87631,601,2015-03-19,0,Regular Air,630,10,0.07,240.21,-12.078,8.59,512
21065,87633,601,2015-06-06,1,Regular Air,151,5,0.09,1785.01,1231.6569,19.99,512
23689,87634,602,2015-07-07,7,Express Air,474,5,0.05,318.18,219.5442,14.48,513
25718,87630,603,2015-02-22,2,Regular Air,142,9,0.03,38.89,-185.17,6.89,514
25719,87630,603,2015-02-21,1,Regular Air,631,12,0.01,45.12,31.1328,0.5,514
25720,87630,603,2015-02-22,2,Regular Air,632,8,0.02,90.45,-231.05,13.04,514
23151,87374,604,2015-06-25,0,Delivery Truck,633,6,0.06,364.26,65.07702,89.3,515
18611,88156,605,2015-01-08,0,Regular Air,187,4,0.07,16.07,10.9592,0.99,516
18612,88156,605,2015-01-08,0,Regular Air,82,1,0.03,25.26,17.4294,8.99,516
20827,88157,605,2015-03-03,3,Express Air,49,16,0.05,581.08,-32.6664,7.53,516
20828,88157,605,2015-03-02,2,Regular Air,634,8,0.0,27.53,-13.1352,1.92,516
18166,86592,606,2015-03-02,2,Regular Air,146,15,0.0,99.75,-27.1492,5.19,517
18345,86591,607,2015-01-18,2,Regular Air,256,2,0.02,226.53,-106.3424,13.99,518
18346,86591,607,2015-01-18,2,Regular Air,635,8,0.01,68.65,44.9768,2.87,518
24866,87620,608,2015-04-23,1,Regular Air,636,1,0.01,55.43,-52.82279999999999,19.99,362
24995,87617,609,2015-05-15,4,Regular Air,18,5,0.02,20.46,7.31,1.49,519
24865,87620,610,2015-04-25,3,Regular Air,618,20,0.03,931.87,642.9902999999999,5.86,520
23567,87618,611,2015-05-27,1,Regular Air,637,8,0.05,21.41,12.71,0.8,521
26054,87511,612,2015-02-07,3,Regular Air,613,20,0.01,162.49,112.1181,1.39,522
25970,91398,613,2015-04-17,2,Express Air,294,12,0.08,70.03,-61.62804,5.01,523
22175,88612,614,2015-06-23,1,Regular Air,638,4,0.01,34.91,-34.592,6.5,524
25953,88610,615,2015-04-23,2,Regular Air,254,1,0.06,47.04,-24.63,4.62,525
20183,86544,616,2015-01-29,2,Regular Air,639,10,0.03,454.4,274.0788,8.99,526
20184,86544,616,2015-01-30,3,Regular Air,499,13,0.06,14.53,-3.782,0.7,526
20435,86547,616,2015-02-27,2,Regular Air,518,6,0.07,15.65,10.7985,0.5,526
23110,86548,616,2015-06-04,5,Regular Air,86,39,0.04,111.92,15.246,1.01,526
7898,56486,617,2015-05-29,1,Regular Air,536,16,0.03,107.08,-23.5,5.35,421
1041,7623,617,2015-04-30,2,Regular Air,640,32,0.03,9705.46,1282.496,24.49,421
1042,7623,617,2015-04-30,2,Regular Air,641,67,0.06,3247.54,17.2,19.99,421
1043,7623,617,2015-04-29,1,Regular Air,642,58,0.1,5582.63,1184.12,4.65,421
19041,86346,618,2015-04-30,2,Regular Air,640,8,0.03,2426.36,1474.8704,24.49,527
19042,86346,618,2015-04-30,2,Regular Air,641,17,0.06,824.0,19.78,19.99,527
19043,86346,618,2015-04-29,1,Regular Air,642,14,0.1,1347.53,929.7957,4.65,527
25239,91376,619,2015-03-03,1,Delivery Truck,345,14,0.06,5086.08,1660.92,58.92,528
19739,88241,620,2015-01-08,1,Delivery Truck,643,2,0.0,296.75,-203.27,32.18,529
23816,88239,621,2015-05-09,2,Regular Air,644,2,0.07,582.2,-807.59,7.18,530
25489,88240,622,2015-06-11,0,Regular Air,645,5,0.04,171.93,118.6317,5.09,531
25490,88240,622,2015-06-14,3,Regular Air,646,9,0.08,35.19,23.304,0.7,531
5816,41253,623,2015-05-09,2,Regular Air,644,7,0.07,2037.69,-807.59,7.18,532
7489,53476,623,2015-06-11,0,Regular Air,645,21,0.04,722.1,150.72,5.09,532
7490,53476,623,2015-06-14,3,Regular Air,646,36,0.08,140.78,19.42,0.7,532
7491,53476,623,2015-06-12,1,Regular Air,324,71,0.01,129.72,3.13,0.7,532
7492,53476,623,2015-06-11,0,Express Air,208,63,0.01,12190.98,1141.07,19.99,532
1739,12480,623,2015-01-08,1,Delivery Truck,643,10,0.0,1483.76,-203.27,32.18,532
6807,48483,623,2015-06-11,1,Express Air,647,33,0.0,87.18,10.01,1.0,532
20357,86220,624,2015-01-21,2,Regular Air,308,5,0.09,991.24,683.9556,0.99,533
21235,86221,625,2015-05-25,1,Express Air,648,3,0.08,119.86,-16.64,7.2,447
21236,86221,625,2015-05-25,1,Express Air,92,12,0.08,98.77,-59.73,2.83,447
21237,86221,625,2015-05-25,1,Delivery Truck,649,9,0.02,2495.35,-633.4412370000002,62.74,447
25999,86222,625,2015-06-18,1,Express Air,650,6,0.04,200.83,72.98400000000001,5.1,447
19816,89314,626,2015-04-09,1,Regular Air,645,10,0.05,348.08,240.1752,5.09,534
22503,89315,626,2015-06-19,2,Express Air,317,10,0.0,131.69,-11.248,6.96,534
18930,89316,626,2015-02-28,0,Regular Air,84,5,0.06,13.93,9.6117,0.5,534
23898,86791,627,2015-02-22,0,Delivery Truck,523,23,0.03,3596.03,-677.872,60.2,321
24691,86795,628,2015-06-09,1,Regular Air,382,8,0.09,2353.55,1623.9495,19.99,535
23706,86796,629,2015-06-21,2,Express Air,142,22,0.05,92.57,-122.835,6.89,536
23427,86793,630,2015-05-05,3,Delivery Truck,651,31,0.09,7974.21,252.4880000000003,57.0,366
23084,88329,631,2015-06-10,0,Regular Air,652,3,0.0,24.44,-25.104,3.52,369
23267,88330,632,2015-04-01,0,Regular Air,502,4,0.06,21.86,1.9504,2.04,537
25820,87298,633,2015-05-24,1,Regular Air,653,16,0.03,670.9,462.9209999999999,2.99,538
5511,39076,634,2015-06-12,1,Regular Air,179,76,0.02,412.72,-131.16,6.26,539
23324,87296,635,2015-04-01,2,Regular Air,478,1,0.01,14.52,-11.83,5.01,540
23511,87299,636,2015-06-12,1,Regular Air,179,19,0.02,103.18,-65.58,6.26,540
21459,89836,637,2015-01-29,1,Delivery Truck,214,14,0.0,1794.88,-1764.29,70.2,321
21458,89836,638,2015-01-30,2,Express Air,621,12,0.01,765.04,527.8775999999999,4.5,541
20447,90461,639,2015-04-03,2,Regular Air,311,1,0.06,17.62,-15.92,6.12,542
22732,90462,640,2015-02-02,7,Regular Air,654,5,0.07,80.58,-114.2,7.04,543
23451,90460,641,2015-03-26,2,Regular Air,655,4,0.1,25.31,-25.0,54.95,544
23452,90460,642,2015-03-25,1,Regular Air,320,4,0.05,369.78,255.1482,19.99,545
22734,90462,643,2015-01-31,5,Regular Air,656,9,0.06,57.14,39.4266,1.34,546
22733,90462,644,2015-01-30,4,Delivery Truck,214,4,0.05,498.31,-722.23,70.2,308
2986,21572,645,2015-02-15,2,Regular Air,358,42,0.03,8549.04,2861.01,11.54,547
19749,90501,646,2015-05-29,5,Delivery Truck,378,11,0.1,837.57,66.22,33.6,548
19750,90501,646,2015-05-28,4,Regular Air,657,8,0.02,56.22,-23.53,5.11,548
23428,90502,647,2015-05-03,1,Regular Air,393,26,0.08,758.97,10.68000000000001,4.0,549
23429,90502,647,2015-05-04,2,Express Air,658,18,0.1,84.44,58.2636,0.5,549
26104,90500,648,2015-02-13,1,Regular Air,247,4,0.06,29.99,-42.1705,6.05,424
18311,87473,649,2015-06-04,2,Delivery Truck,550,8,0.01,1487.9,66.36222000000001,29.21,550
18320,87474,650,2015-06-30,1,Regular Air,32,8,0.05,600.4,-1.904000000000019,12.14,550
18321,87474,650,2015-07-01,2,Regular Air,659,5,0.0,34.25,-37.048,7.15,550
18322,87474,650,2015-07-01,2,Regular Air,372,9,0.09,31.45,-56.888,4.17,550
22341,88745,651,2015-01-16,0,Express Air,660,5,0.04,15.7,-22.01,2.03,551
22342,88745,651,2015-01-21,5,Regular Air,470,6,0.01,680.65,426.46032,8.99,551
23190,88746,652,2015-05-05,2,Regular Air,518,10,0.0,28.34,19.5546,0.5,552
23191,88746,652,2015-05-06,3,Express Air,80,35,0.04,861.3,152.482,8.99,552
24911,87537,653,2015-04-04,0,Express Air,661,15,0.1,135.78,-24.7104,4.93,553
21017,87406,654,2015-03-04,2,Regular Air,662,1,0.0,4.0,-37.5291,0.5,554
21019,87406,654,2015-03-02,0,Express Air,348,4,0.02,589.8,101.49,4.99,554
23069,87175,655,2015-05-19,2,Regular Air,663,16,0.07,132.08,-190.68,1.43,555
23070,87175,655,2015-05-18,1,Regular Air,149,9,0.09,45.34,325.398,6.07,555
23203,87178,656,2015-06-09,2,Express Air,224,16,0.04,216.04,22.818,3.14,555
19942,90669,657,2015-04-10,1,Regular Air,664,11,0.06,94.97,105.678,6.14,556
19058,89521,658,2015-01-23,1,Regular Air,665,2,0.09,62.46,-20.258,5.5,557
20679,89523,658,2015-04-22,2,Regular Air,666,5,0.09,28.11,13.896,2.5,557
21103,89520,659,2015-01-16,1,Regular Air,667,2,0.09,5.5,-172.718,0.7,558
22243,89522,660,2015-04-26,7,Regular Air,668,8,0.01,667.84,-40.684,48.2,558
21767,89524,659,2015-04-01,3,Regular Air,669,5,0.01,292.23,97.86,8.99,558
22470,89525,661,2015-06-22,4,Regular Air,615,21,0.1,772.56,360.24,4.0,558
21040,89426,662,2015-01-18,7,Delivery Truck,285,5,0.08,1839.91,28.5141,12.06,559
19315,87463,663,2015-01-05,2,Regular Air,670,3,0.08,130.62,280.27458,16.71,560
19316,87463,663,2015-01-10,7,Regular Air,368,12,0.05,6945.16,-112.4263,24.49,560
19317,87463,663,2015-01-07,4,Regular Air,125,3,0.04,30.94,24.924,2.27,560
21203,88527,664,2015-04-03,1,Delivery Truck,671,7,0.03,450.49,36.354,32.41,561
18849,89139,665,2015-02-23,0,Delivery Truck,672,5,0.02,798.69,-101.192,80.2,562
18850,89139,665,2015-02-24,1,Regular Air,458,14,0.06,792.11,-3.332000000000034,5.92,562
18842,89140,665,2015-03-23,2,Regular Air,673,10,0.09,28.73,-145.082,0.99,562
24498,85858,666,2015-01-04,2,Regular Air,674,3,0.05,52.47,-127.008,1.99,563
19515,88940,667,2015-03-31,1,Delivery Truck,386,12,0.1,899.81,128.0253,30.06,564
770,5509,668,2015-04-12,5,Regular Air,675,11,0.02,68.46,-29.8984,5.3,565
771,5509,668,2015-04-14,7,Regular Air,676,21,0.03,885.23,52.9166,18.98,565
5059,36069,668,2015-06-10,5,Regular Air,422,24,0.09,836.47,72.1858,6.66,565
5061,36069,668,2015-06-07,2,Regular Air,677,37,0.09,189.83,-122.3733,7.44,565
480,3332,669,2015-05-06,2,Regular Air,468,20,0.01,73.97,-4.668299999999999,1.86,566
2408,17446,670,2015-06-11,2,Express Air,460,23,0.0,212.89,5.8625,2.64,567
1595,11527,670,2015-01-04,2,Regular Air,469,54,0.04,5555.6,1916.6757,8.99,567
21392,90917,671,2015-03-16,2,Delivery Truck,41,11,0.02,2331.9,-224.9478,55.96,568
21393,90917,671,2015-03-15,1,Regular Air,42,6,0.02,27.47,196.8,5.17,568
24638,86384,672,2015-06-19,1,Regular Air,678,4,0.04,64.59,-19.208,4.0,569
24639,86384,672,2015-06-20,2,Regular Air,679,20,0.06,461.94,7.44,5.47,569
462,3138,673,2015-02-08,0,Express Air,479,4,0.07,718.03,-568.5351,19.99,570
26315,90706,674,2015-05-16,2,Regular Air,161,35,0.07,5062.49,171.8388,6.5,571
18303,87357,675,2015-04-20,2,Express Air,270,11,0.01,646.97,32.9409,4.86,572
18304,87357,675,2015-04-19,1,Regular Air,140,17,0.04,946.29,131.334,8.99,572
21958,87356,676,2015-02-23,0,Delivery Truck,591,5,0.01,123.0,-282.0818,53.03,573
18305,87357,676,2015-04-21,3,Regular Air,164,4,0.01,554.08,140.1354,12.65,573
21517,91127,677,2015-01-22,2,Regular Air,435,2,0.03,2589.01,363.552,19.99,574
21518,91127,677,2015-01-22,2,Delivery Truck,680,1,0.07,1893.93,-11.536,14.7,574
26210,88511,678,2015-04-25,4,Regular Air,129,23,0.0,403.25,46.488,13.18,575
21966,88879,679,2015-03-05,1,Delivery Truck,651,4,0.02,1128.74,1141.794,57.0,576
22667,88880,679,2015-04-15,0,Regular Air,400,12,0.09,805.99,-99.568,3.5,576
22736,88882,679,2015-04-03,2,Express Air,681,16,0.08,1066.54,224.8506,19.99,576
21086,88677,680,2015-01-20,4,Regular Air,82,9,0.04,202.41,-678.496,8.99,571
18667,88678,680,2015-04-19,1,Delivery Truck,55,6,0.02,793.39,90.762,30.0,571
24776,88679,681,2015-04-26,4,Regular Air,83,11,0.02,54.04,-352.814,5.42,577
18808,88474,682,2015-03-12,7,Delivery Truck,298,5,0.08,1429.81,-187.222,54.12,575
19326,88889,683,2015-04-23,1,Express Air,682,5,0.04,81.14,-109.704,10.68,578
20855,91200,684,2015-01-13,1,Regular Air,683,10,0.09,257.52,-224.644,19.99,579
23629,91201,685,2015-03-06,7,Delivery Truck,36,3,0.06,411.64,14.76,54.74,580
20001,89909,686,2015-01-08,2,Delivery Truck,684,6,0.01,958.46,131.382,30.0,581
20002,89909,686,2015-01-08,2,Express Air,685,12,0.01,368.84,-89.292,13.99,581
20003,89909,686,2015-01-07,1,Regular Air,570,1,0.03,30.86,-211.036,1.1,581
22484,90048,687,2015-04-30,1,Regular Air,686,3,0.03,93.82,-184.548,5.0,582
5722,40547,688,2015-01-11,2,Express Air,687,54,0.06,8332.91,1220.03784,13.99,567
20661,89257,689,2015-01-17,5,Regular Air,688,13,0.04,80.23,4.3809,5.22,583
20663,89257,690,2015-01-19,7,Delivery Truck,281,8,0.09,2044.9,-100.744,41.91,584
24236,90271,691,2015-02-24,2,Regular Air,502,5,0.01,28.46,-17.654,2.04,585
22288,86459,692,2015-02-27,1,Regular Air,276,5,0.09,151.6,114.3165,5.99,586
21345,86460,692,2015-06-19,2,Regular Air,350,12,0.09,31.73,1107.408,2.4,586
19480,90187,693,2015-05-14,0,Regular Air,689,15,0.0,85.26,-149.212,5.61,585
25093,86173,694,2015-04-21,1,Delivery Truck,506,8,0.0,1452.18,-102.662,35.89,578
20010,90201,695,2015-04-27,0,Regular Air,644,10,0.09,2848.38,17.772,7.18,587
21184,88387,696,2015-03-02,1,Regular Air,37,6,0.09,160.17,-17.15,1.99,588
21185,88387,696,2015-03-03,2,Regular Air,77,3,0.0,7.47,-29.54,5.33,588
21186,88387,696,2015-03-02,1,Express Air,690,10,0.06,370.81,-329.784,4.99,588
20880,88388,696,2015-03-06,1,Regular Air,691,11,0.08,119.99,-2.1,2.99,588
20531,88390,697,2015-03-18,0,Regular Air,639,14,0.0,650.7,829.467,8.99,589
24752,88389,698,2015-06-13,1,Express Air,310,1,0.02,11.41,111.222,7.86,590
25027,88391,699,2015-04-09,1,Regular Air,692,19,0.05,680.39,22.866,14.72,591
25028,88391,699,2015-04-08,0,Regular Air,693,6,0.0,75.52,115.728,5.43,591
20669,90641,700,2015-06-17,1,Regular Air,328,5,0.1,39.36,-403.1874,5.83,592
8200,58628,701,2015-03-25,1,Delivery Truck,521,23,0.09,2527.79,-445.9717762500001,52.42,570
7980,57061,701,2015-05-30,0,Regular Air,304,20,0.07,121.87,4.1674,0.5,570
19182,89787,702,2015-04-11,2,Regular Air,331,2,0.03,21.46,64.26599999999999,49.0,593
19183,89787,702,2015-04-11,2,Delivery Truck,578,10,0.06,3506.78,-302.6156,39.0,593
19184,89787,702,2015-04-11,2,Express Air,694,7,0.09,267.69,5.6916,6.5,593
19185,89787,702,2015-04-10,1,Delivery Truck,110,7,0.09,2307.26,-369.11,60.0,593
22190,85938,703,2015-03-22,1,Regular Air,552,3,0.0,20552.55,4.109999999999999,24.49,594
20764,85940,703,2015-04-13,3,Regular Air,317,8,0.08,87.8,28.566,6.96,594
23468,87586,704,2015-05-03,2,Regular Air,503,21,0.03,127.94,20.496,1.49,595
20920,90880,705,2015-03-17,1,Regular Air,695,23,0.0,9280.72,-70.14,19.99,596
20233,90881,706,2015-03-25,0,Delivery Truck,423,7,0.06,1348.83,531.6179999999999,15.59,596
24939,86534,707,2015-04-20,0,Express Air,696,9,0.03,38.65,-2196.684,2.5,597
22363,89514,708,2015-02-11,1,Regular Air,236,2,0.01,29.85,533.742,7.51,598
21848,89515,708,2015-05-13,1,Regular Air,164,3,0.08,366.44,-379.344,12.65,598
21849,89515,708,2015-05-14,2,Regular Air,697,11,0.04,69.75,-1522.304,4.38,598
20804,89686,709,2015-05-06,6,Regular Air,637,21,0.1,51.86,-94.4909,0.8,599
22414,88233,710,2015-04-18,1,Express Air,218,4,0.0,56.24,-172.298,6.02,600
18499,88232,711,2015-01-29,2,Express Air,698,7,0.1,627.78,3285.48,8.99,601
23011,89993,712,2015-02-06,2,Regular Air,351,2,0.05,26.37,5.465999999999999,1.49,602
23012,89993,712,2015-02-06,2,Regular Air,699,9,0.06,53.44,-149.1182,3.37,602
25790,89407,713,2015-07-02,2,Regular Air,700,11,0.07,123.18,-163.03,5.03,603
22984,89408,713,2015-06-14,7,Regular Air,400,21,0.02,1533.59,23.61599999999995,3.5,603
25006,86734,714,2015-04-07,2,Regular Air,245,4,0.05,291.64,36.21599999999999,0.99,604
20016,90731,715,2015-02-05,1,Regular Air,701,8,0.05,18.59,-298.886,6.05,605
20017,90731,715,2015-02-05,1,Regular Air,702,9,0.03,58.83,-145.852,6.6,605
20018,90731,715,2015-02-05,1,Delivery Truck,672,11,0.08,1557.66,-27.951,80.2,605
21682,89193,716,2015-05-10,3,Regular Air,703,38,0.08,129.43,-3.6547,0.5,606
18868,89194,716,2015-07-03,4,Express Air,704,11,0.08,61.39,731.9219999999999,1.0,606
18869,89194,716,2015-07-02,3,Regular Air,573,13,0.0,2435.52,186.558,8.99,606
19269,86812,717,2015-02-11,1,Regular Air,478,10,0.04,115.53,-189.224,5.01,607
24974,86813,718,2015-01-11,2,Express Air,357,5,0.03,162.39,0.5099999999999987,8.99,608
22253,86814,719,2015-04-09,10,Regular Air,472,23,0.03,1316.03,-52.248,5.26,608
21455,86815,719,2015-05-28,7,Regular Air,705,28,0.09,1395.41,70.17599999999999,6.5,608
24975,86813,720,2015-01-11,2,Regular Air,706,9,0.01,4920.81,-161.924,19.99,609
21199,88852,721,2015-01-18,1,Regular Air,352,6,0.07,28.22,-157.696,0.5,610
19627,87488,722,2015-07-01,6,Regular Air,707,18,0.07,300.67,-243.544,9.47,611
20993,87486,723,2015-01-04,3,Delivery Truck,366,2,0.01,723.54,-337.092,40.19,612
24862,87484,724,2015-03-24,2,Regular Air,347,7,0.03,87.53,68.67599999999999,6.35,613
26135,87485,725,2015-05-18,0,Regular Air,708,15,0.04,172.22,481.032,3.99,614
25409,87487,726,2015-02-14,1,Delivery Truck,198,7,0.03,894.88,-4.018000000000001,51.94,614
18294,87425,727,2015-06-03,2,Regular Air,709,6,0.06,16.67,-2.0097,0.99,603
18295,87425,727,2015-06-03,2,Regular Air,451,9,0.08,195.16,-477.3720000000001,11.54,603
18511,87426,728,2015-04-02,8,Regular Air,233,15,0.09,879.62,-954.758,49.0,615
18512,87426,728,2015-03-27,2,Regular Air,156,12,0.05,361.19,219.4734,1.99,615
26229,87424,729,2015-04-17,2,Delivery Truck,710,5,0.1,1088.26,-390.768,28.16,616
20464,86966,730,2015-02-10,1,Regular Air,248,19,0.07,391.4,27.234,5.99,617
23604,90602,731,2015-05-30,2,Regular Air,711,17,0.06,710.16,-38.808,16.36,618
19769,90530,732,2015-01-16,1,Express Air,446,6,0.08,48.25,15.984,7.96,619
20359,90533,732,2015-04-17,2,Regular Air,712,9,0.02,243.24,-88.158,5.37,619
24786,90531,733,2015-02-12,2,Regular Air,517,6,0.03,38.54,-76.1068,3.85,620
26340,90532,734,2015-04-10,1,Delivery Truck,713,15,0.08,1483.16,-73.49411999999994,14.0,621
24016,91042,735,2015-05-09,0,Regular Air,375,15,0.05,94.27,15.096,2.74,622
24017,91042,735,2015-05-10,1,Regular Air,714,7,0.09,82.21,14.9124,0.5,622
24019,91042,735,2015-05-11,2,Express Air,715,8,0.08,417.47,-135.226,8.99,622
21491,86722,736,2015-04-26,2,Regular Air,716,10,0.03,367.52,1912.422,1.99,616
21492,86722,736,2015-05-03,9,Regular Air,717,11,0.0,1576.35,-739.326,19.99,616
23578,86724,737,2015-02-13,4,Regular Air,187,13,0.1,52.16,-40.53,0.99,623
22007,86725,737,2015-05-13,1,Regular Air,718,21,0.03,4881.84,0.696,15.01,623
25066,86723,738,2015-06-12,5,Delivery Truck,719,3,0.02,926.3,15.528,69.55,624
25067,86723,738,2015-06-09,2,Regular Air,388,17,0.08,942.53,-225.5638,14.3,624
19482,90189,739,2015-01-25,2,Regular Air,172,11,0.07,343.79,-28.798,5.76,625
21262,90190,739,2015-05-11,0,Express Air,262,11,0.01,188.09,-273.98,1.39,625
24941,86338,740,2015-01-17,1,Regular Air,720,9,0.0,129.54,-253.778,5.5,626
24158,90473,741,2015-01-20,3,Regular Air,96,3,0.05,45.28,-220.052,13.32,627
24159,90473,741,2015-01-19,2,Express Air,144,3,0.05,13.57,20.39337,2.26,627
19287,87747,742,2015-03-18,2,Regular Air,52,3,0.07,22.48,-167.048,4.0,628
21655,87749,743,2015-04-20,9,Regular Air,721,22,0.03,267.32,-31.094,7.95,629
25078,87748,744,2015-05-31,2,Regular Air,722,11,0.01,284.39,-6.202,6.3,630
19884,90621,745,2015-03-15,7,Delivery Truck,201,3,0.01,974.14,-48.874,64.73,631
20619,90786,746,2015-01-19,2,Regular Air,538,8,0.06,128.13,-144.592,1.99,632
22596,90787,747,2015-05-17,1,Regular Air,723,37,0.04,464.94,-258.566,6.27,633
18012,85866,748,2015-06-05,2,Regular Air,296,16,0.09,451.83,-130.424,3.92,631
18013,85866,748,2015-06-05,2,Express Air,724,11,0.03,20.24,-106.421,0.7,631
18306,85865,749,2015-03-28,0,Regular Air,348,10,0.08,1486.34,-16476.838,4.99,634
18804,85868,749,2015-06-21,7,Regular Air,636,11,0.04,406.26,-108.2725,19.99,634
